temp,humidity,pressure,slot,target
29,92.3,1003.5,2,12
29,88.8,1006,2,3
27.3,94.5,1003.7,2,10
28.9,91.4,1007.3,2,44
29.1,90.7,1008,2,38
30,80.3,1007.7,2,46
29.9,75.8,1007.9,2,38
30.1,77.7,1006.9,2,46
31.3,65.6,1006.2,2,39
28.1,88.5,1005,2,36
27.3,94.7,1002.5,2,30
27,88,1007.9,2,15
28.5,84.8,1008.2,2,19
28,91.2,1003.6,2,17
28.2,92.6,1004.3,2,42
29.6,88.8,1007.7,2,3
27.1,94.6,1007.3,2,15
28.4,72.1,1007.9,2,33
28.7,75.7,1006.1,2,25
26,98.8,1001.3,2,12
28.5,92.7,1006.5,2,27
29.4,85.4,968.5,2,30
28.9,89.6,1006.6,2,39
29.7,85.4,1005.9,2,30
30,79.3,1008.3,2,35
27.5,96,1007.1,2,25
29,93.2,1007.8,2,21
27.8,94.6,1007.8,2,13
28,85.8,1008.6,2,35
27.8,94.8,1007,2,11
27.2,98.8,1004.1,2,1
27.2,93.8,1004.9,2,36
28.8,96.2,1000.5,2,32
27.8,95.5,1003.9,2,26
28.5,88.4,1004.3,2,18
27.6,87.8,1002.9,2,15
29.2,87.4,1005,2,29
27.3,70.8,1009.4,2,1
28.1,83.9,1008,2,16
28.2,87.5,1008.9,2,22
26.3,98,1007.8,2,26
26.6,96.3,1005.8,2,36
27,97.4,1007.2,2,45
29.5,76.8,1008.1,2,32
26.3,96.6,1005.5,2,31
28.5,83.6,1007.2,2,40
29.2,85.9,1008.2,2,5
28.5,84.3,1008.4,2,20
29.2,83.9,1008.3,2,19
28.8,82.6,1008.7,2,16
29.1,76,1007.9,2,28
27.6,76.8,1009.7,2,19
29.5,72.8,1008.3,2,24
28.3,92.3,1006.5,2,3
29.4,81.5,1007.9,2,28
27.5,90.7,1007.5,2,21
27.8,93.5,1007.6,2,28
27.2,96.2,1008.1,2,4
26.5,94.2,1008.2,2,28
27.1,78.5,1008.2,2,33
26.4,65.3,1007,2,32
25.8,97.8,1008.6,2,3
26.8,85.2,1010.8,2,43
28.5,83,1007.5,2,35
27.4,89,1009.3,2,46
27.5,78.3,1010.9,2,36
26.2,74.4,1009.8,2,5
26.8,67.2,1008.2,2,29
27.3,80,1009.4,2,41
27.6,81.6,1010.1,2,24
28.7,78.9,1010.6,2,1
27.3,67.4,1010.4,2,41
26.1,68.2,1010.8,2,39
26.6,79.1,1007.4,2,33
27.7,85.2,1008.7,2,7
26.3,79.2,1007.9,2,22
27.4,82.2,1006.8,2,17
27.9,80,1006.5,2,44
26.3,84.9,1008.2,2,45
27.1,78.4,1008.9,2,14
27.2,80.9,1010.2,2,18
26.5,74.3,1010.5,2,14
25.8,71,1010.2,2,19
25.3,81.7,1008,2,4
27.1,90.7,1010.4,2,15
27.5,67.9,1012.6,2,46
28.5,77,1011.4,2,31
28.5,73.8,1010.7,2,19
28.4,71,1010,2,26
29.2,69.9,1009.3,2,17
28.4,68.6,1010.2,2,45
27.9,79.5,1009.6,2,42
29.3,73.8,1008.1,2,4
29.3,74,1009.4,2,43
29.9,68.6,1009.6,2,29
27.8,84.2,1008.6,2,22
27,63.5,1012.2,2,8
28,70.5,1010.5,2,43
28.2,67.5,1010,2,20
29,70.8,1010.3,2,38
29.2,70.1,1008.2,2,6
27,83.5,1007.5,2,47
27,57.1,1012.5,2,24
26.8,71.9,1009,2,38
28.3,71.8,1009,2,4
28.2,70.3,1008,2,10
28.5,69.2,1010.8,2,30
29.6,74.9,1010.3,2,18
30.3,71.9,1008.7,2,16
30.8,65.3,1007.6,2,37
30.1,60,1009,2,40
28.7,59.5,1008.4,2,9
30.7,70.3,1007.6,2,27
31.2,64.3,1006.9,2,29
30.8,63.4,1008,2,41
30.8,66.9,1008.8,2,39
30.6,65.5,1009,2,19
31.3,61.8,1009.4,2,20
30.6,68.5,1010.4,2,7
30.2,77.6,1007.9,2,29
30.7,63.6,1009.6,2,49
31,69.2,1008,2,42
31,68.3,1007.1,2,23
31.6,64.4,1005.8,2,31
31.5,63.5,1005.4,2,19
31,67.1,1007.5,2,46
30.3,60.5,1006.7,2,34
32,65.9,1007.1,2,49
32,62.9,1007.4,2,15
31.3,68.3,1007,2,12
29.5,77.5,1006.6,2,19
30.5,78.3,1006.7,2,1
27.7,94.3,1004.8,2,9
25.7,100,1005,2,30
25.8,100,1006.5,2,17
27.8,94.4,1004.5,2,46
28.3,88.8,1006.3,2,6
29.8,82.4,1008.1,2,8
26.4,91.5,1008.2,2,11
28.9,87.3,1008.1,2,16
26.7,99.3,1007.9,2,4
28.8,91.4,1006.6,2,12
28,95.8,1006.5,2,2
28.6,93,1006.6,2,7
28.5,91.9,1005.3,2,41
27,98.5,1003.3,2,44
27.3,98,1003.6,2,11
27.2,95.9,1005,2,12
26.8,99.8,1003.5,2,35
25.3,100,1001.6,2,14
26.9,99.8,1005.5,2,27
25.8,100,1004.5,2,41
26.9,99,1006.6,2,25
26.9,98.5,1005.4,2,26
27.5,97.5,1005.1,2,45
28.4,94.3,1005.3,2,32
27.5,91.7,1005.5,2,24
27.8,93.3,1004.2,2,17
27.9,91.5,1003,2,32
27.9,89.3,1005.7,2,48
26.8,99.8,1002.4,2,12
27.5,94,1004.3,2,10
28.1,94.9,1003.8,2,30
27,97.3,1005.8,2,6
28.2,94.2,1003.9,2,17
28.8,88.8,1005.8,2,5
28.6,91,1005.3,2,30
27.8,77,1008.5,2,23
28.7,81,1008.5,2,25
26.9,93.1,1005.4,2,44
27.2,96.5,1006,2,1
27.1,94.4,1003.7,2,12
28.8,94,1008.3,2,8
27.8,95,1007.4,2,7
28.2,92.2,1004.5,2,24
27.8,93.3,1005.4,2,18
29,79,1008.6,2,20
28.6,87.5,1006.6,2,14
29.2,78.6,1008.8,2,43
29.1,86.1,1003.8,2,12
28.3,92.7,1004.1,2,1
28.7,91.8,1005.8,2,13
26.9,95.3,1007.2,2,20
26.5,86,1007.9,2,30
29.3,81.9,1009,2,22
29.6,73.8,1008,2,32
29.8,76.4,1009.1,2,10
29.2,84.9,1009.8,2,6
28.6,85.3,1009,2,48
29.5,77.8,1008.3,2,7
28.5,82.6,1010,2,45
27.7,68.9,1010.3,2,18
29.2,70.2,1010.4,2,3
28.6,76.1,1006.8,2,24
26.4,94.3,1000.3,2,42
30,72.6,1008.5,2,34
29.9,68.8,1009.5,2,7
29.4,70,1009.6,2,21
28.8,68.8,1009.8,2,25
28.5,69.3,1009.9,2,21
28.7,73.5,1007.3,2,29
28.9,70.3,1009.9,2,21
28.1,72.1,1011,2,27
28.4,65.7,1009.8,2,24
27.9,87.5,1008.7,2,18
27.8,76.6,1011.1,2,28
27,69.8,969.6,2,1
27.3,69.6,1012.8,2,1
28.1,70.2,1010.3,2,15
28.1,81.4,1010,2,19
29.1,73,1009,2,1
28.3,70.3,1010.4,2,7
28.5,76.8,1010.2,2,34
27.4,81.1,1011.9,2,42
27.5,79.2,1011.9,2,26
27.5,72.6,1012.2,2,48
26.8,73.4,1011,2,29
25.2,92.8,1008,2,16
27.4,78.3,1006.7,2,5
24.8,85.4,1010.5,2,5
27.6,74.2,1014.3,2,25
27.4,69.2,1013.8,2,41
27.5,65.4,1013,2,21
27.6,67.2,1012.7,2,30
26.2,68.4,1010.7,2,49
27.4,63.2,1010.5,2,20
27,64.4,1011.3,2,44
27.6,66.8,1010.3,2,8
27.5,67.5,1009.2,2,6
27.4,70.2,1010.5,2,27
25.5,66.1,1014.2,2,41
25.3,67.3,1014.3,2,34
25.9,74.5,1013.6,2,12
26.5,70,1013.6,2,24
26.6,67.2,1012.3,2,3
26.9,62.5,1012.1,2,43
27,73,1014.4,2,18
27.3,63.3,1016.2,2,46
27,62,1015.1,2,43
26.9,66.5,1012.5,2,15
27.1,63.7,1052.5,2,30
27.4,56.6,1015,2,41
26.8,64.3,1010.5,2,36
26.7,67.2,1011.2,2,8
27,67.4,1009.9,2,39
27.3,65.9,1009,2,21
28.1,65.4,1010.3,2,23
28.3,65.7,1011.1,2,14
27.5,66.2,1010.5,2,21
28.8,67.3,1010.5,2,31
29.3,56.9,1012.2,2,42
28.4,64,1011.9,2,1
28.9,60.1,1010.6,2,19
28,57.5,967.9,2,16
28.6,58,1010.7,2,3
28.9,56.8,1012.4,2,45
29.4,62.6,1010,2,11
29.1,59.3,1010.8,2,41
29.3,60,1011.1,2,20
29.6,58.8,1011.1,2,14
30.3,65.9,1009.8,2,11
30.1,67.7,1008.9,2,48
30.2,65.2,1007.6,2,16
31.2,60.2,1009.4,2,22
31.1,60,1008.8,2,41
30.6,57,1008,2,11
29.6,55.2,965.2,2,17
30.2,60.5,1009,2,27
30.7,60.9,1008.2,2,41
30.9,70.4,1008.1,2,28
30.5,72,1007.3,2,42
28.7,79.5,1005.4,2,12
29.4,76.1,1005.3,2,26
29.1,78.4,1008.1,2,31
31,70.5,1007.8,2,21
31.3,69,1007.2,2,33
31,74.5,1007.5,2,12
30.2,74.4,1007,2,15
30.1,75.4,1007.6,2,42
29.1,77.8,1007.8,2,1
30,71,1007.7,2,36
31,67.3,1007.5,2,42
30.6,61.2,964.8,2,46
32,65.3,1006.6,2,13
30.3,64,1008.4,2,16
31.2,70.4,1006.9,2,19
30.7,73,1006.2,2,1
30.9,74,1006.4,2,4
30.3,74.5,1006.3,2,42
31.7,68.8,1007.9,2,37
31.3,66.8,1006.5,2,31
30.8,74.4,1006,2,4
28.9,81.3,1007.2,2,21
27.5,82.1,1004.7,2,35
28.5,80.6,1003.3,2,20
28,81.3,1006.9,2,24
30.5,68.5,1009.2,2,1
29.4,77,1007.6,2,9
29.9,74.5,1008.4,2,42
30.1,73.4,1010.4,2,24
28.7,79.3,1005.4,2,2
27.2,86.8,1002.9,2,25
27.3,89.2,1002.3,2,26
28,76.7,1006.5,2,33
28.5,83.5,1005.9,2,6
27.6,75.3,1008.3,2,25
27.1,85.7,1006,2,3
27.3,82.8,1005.9,2,39
28.1,82.1,1006.3,2,30
26.9,87.4,1000.9,2,18
26.8,85.6,1000,2,42
27,89.3,998.4,2,37
29,76.3,1005.3,2,23
28.9,80.7,1005.6,2,25
28.9,79.1,1006.9,2,25
29.5,81.1,1007.7,2,33
29.6,80.6,1005.4,2,44
27.5,81.2,1005.9,2,2
26.4,90,1007,2,32
26.8,86.7,1002.9,2,4
27.8,80.5,1006.6,2,24
27,85.8,1005,2,44
26.4,86,1006.5,2,8
29.3,74.4,1005.8,2,4
27,81.2,972.2,2,10
26.5,85.2,1008.1,2,46
26.4,88.1,1004.1,2,13
26.7,87.9,1005.6,2,5
26.9,86.2,1004.5,2,23
26.5,89.6,1006.8,2,27
27.9,82.4,1009.5,2,21
29.1,76.8,1010.3,2,48
29.1,75,1009.7,2,35
29,82,1006.9,2,27
29,80.4,1009.1,2,40
27.5,74.1,1009.4,2,11
29.3,74.3,1008.4,2,37
27.9,64.8,1008.3,2,11
29,72.1,1007.9,2,5
29.1,68,1008.2,2,19
28.9,66.5,1009.7,2,40
29.4,68.5,1008.5,2,14
29.3,73,1009.1,2,40
29.8,66.9,1006.3,2,29
30,68.3,1008.5,2,37
29.4,67.8,1007.3,2,25
27.7,73,1007.2,2,5
28.1,78.1,1007.4,2,21
29.1,76.4,1006.3,2,33
29.1,76.5,1003.8,2,21
26.3,78.4,1003.4,2,11
28.2,78.4,1008.4,2,10
27.7,78.2,1008.9,2,39
27.9,73.8,1007,2,27
28.2,83,1007.3,2,31
29.3,73.8,1006,2,41
28.1,80.3,1007.6,2,42
28.4,77.8,1009.6,2,27
28.4,71.6,1009.4,2,21
27.3,69.6,1009,2,18
27.8,62.4,1008.1,2,38
25.7,80.3,1001.9,2,10
28,81,1008.8,2,5
27.8,67.8,1010.7,2,35
27.1,72.2,1009.8,2,23
26.7,70.3,1010.4,2,4
28.8,72.5,1011.1,2,41
28.7,67.5,1011,2,39
28.2,72.9,1010.5,2,40
28.4,68.2,1009.2,2,17
27.9,65.8,1009.8,2,49
27.9,82.3,1007.4,2,28
28,70.1,1011.5,2,22
27.7,70.9,1013.7,2,39
27.8,71.7,1013.9,2,35
27.4,69.5,1011.7,2,22
27.5,70.7,1011.2,2,12
27.4,69.3,1010.1,2,29
27.3,74,965.5,2,10
27.1,75.3,1009.6,2,34
28,68.9,1010.3,2,32
27.4,73.5,1011.9,2,39
27.1,66.2,1015.2,2,45
27.3,63.6,1012.9,2,17
27.5,80.3,1008.5,2,14
27.6,73.1,1009.2,2,11
26.9,65.6,1009.7,2,32
24.9,70,1013.2,2,39
25.5,65.8,1011.6,2,28
27.2,73.1,1010.1,2,16
27,70.6,1012.2,2,23
26.4,63.4,1014.6,2,4
26,72.8,1012.5,2,3
28,65.9,1011.3,2,46
27.5,65.8,1012.6,2,24
26.5,59.4,1014.4,2,21
27.8,63.8,1013.2,2,7
27.9,67.3,1010.7,2,9
27.8,63.9,1010.5,2,7
28.2,65.3,1009.2,2,40
28,66.2,1010.2,2,47
27.9,66.8,1009,2,37
27.9,66.8,1009,2,37
29.9,70.7,1007.6,2,4
29.4,77.4,1008.3,2,27
29.6,60.6,1011.3,2,48
29,67.2,1010,2,42
27.9,67.4,1011.7,2,5
27.4,63.3,1009.8,2,39
30.3,61.9,1009.7,2,40
29.4,63.7,1008.5,2,32
29.3,58,1009.5,2,16
30.2,63.3,1007.8,2,16
26.5,85.1,1003.7,2,30
28.4,78,1008.5,2,9
28.8,75,1008.1,2,7
27.4,86.1,1005.4,2,23
28.6,82.6,1004.3,2,9
25.5,85.6,1005.5,2,1
29.4,78,1007.5,2,1
29.7,76.7,1006,2,46
30,73.1,1004.6,2,1
29.4,73,1002.6,2,21
28.6,77.5,1004.6,2,11
29.8,73.9,1007,2,18
30.2,76,1003.6,2,36
30.5,72.5,1007.8,2,10
29.7,75.5,1004.3,2,15
29.9,74,1006.3,2,33
28,84.3,1003.6,2,12
28.3,80.1,1004.7,2,21
29.1,78.1,1006.3,2,33
29.5,76,1005.3,2,30
28.7,81.1,1005.8,2,39
30.2,74.2,1006.4,2,34
27.5,77.3,1046.6,2,16
29.5,80,1003.8,2,7
29.4,80.3,1003.3,2,12
30,73,1004.5,2,39
27.3,88.2,1004.8,2,6
26.8,88.4,1003.3,2,24
28.4,83,1005.3,2,11
27.3,85.1,1004.5,2,7
27.4,86.5,1006,2,23
26.9,89.4,1001.3,2,11
27.6,76.6,1002.6,2,33
27,89.5,1004.2,2,2
28.4,77.1,1004.7,2,19
27.3,86.8,1009.1,2,30
24.9,85,1000.8,2,13
28.5,82,1007,2,21
28.1,78.7,1008.6,2,11
25.6,88.1,1004.5,2,44
27.2,87.9,1007.2,2,2
26.2,90.4,1000.2,2,37
28.3,79.7,1009.1,2,43
28.5,78.9,1007.4,2,44
28.8,75.9,1006.9,2,28
28.4,67.3,1008.8,2,15
28.5,62.6,1008.6,2,27
28.6,65.6,1007.7,2,20
26.5,87.1,1008.1,2,42
26.9,59.8,1007.5,2,23
28.2,81.3,1004.1,2,30
28.4,81.2,1006.9,2,12
28.3,81.5,1008,2,29
26.4,91,1007.1,2,7
28.7,77.8,1006.5,2,19
28.4,74.8,1008.6,2,2
27,79.5,1008,2,9
26.9,84.8,1006.9,2,3
27.8,78.3,1007,2,7
28.5,74,1007.1,2,27
24.9,94.4,1005.9,2,19
28.4,80,1005.5,2,45
27.5,62.4,1008,2,32
25.5,86.6,1009,2,24
27,81,1008.6,2,31
26.8,77.7,1007.3,2,40
26.3,65,1009,2,44
26.3,62.6,1009,2,43
26.7,75.8,1007.6,2,47
26,67.3,1007,2,42
26.4,79.3,1006.8,2,15
26.5,80.3,1006.1,2,39
28.2,79.1,1008,2,16
26,77.9,969,2,31
26.4,81.5,1009.1,2,42
24.2,64.2,1011.8,2,9
26.7,69.5,1010.6,2,5
27.4,66,1010.7,2,12
28,72.4,1008.8,2,4
24.9,77.2,1007.5,2,16
26.8,83.2,1006,2,3
26.8,79.2,1008.2,2,47
27.4,68.5,1008.8,2,1
27,66,1011.3,2,28
25.1,69,1009.9,2,10
27.6,79.6,1005.7,2,11
29.1,67.2,1005.1,2,38
29.1,70.5,1008.5,2,8
28.6,73.7,1010.2,2,28
28.7,68.2,1011.4,2,47
28.6,63.3,1010.6,2,17
28,67.3,1011.2,2,4
28.5,60.1,1010.9,2,21
27.5,73.2,1007,2,46
28.5,79,1006.8,2,48
29.4,67.8,1006.3,2,32
29.9,67.9,1005.8,2,13
29.3,61.8,1009.5,2,13
29.5,65.8,1008.1,2,12
30.1,65.9,1005.8,2,27
30.4,62.5,1004,2,6
29.7,65.8,1008.7,2,35
29.3,62.6,1006.7,2,2
29.4,60.8,1010.5,2,11
29.3,71.2,1008,2,22
29.2,72.5,1006.7,2,6
29.5,68.6,1004.9,2,31
28.9,73.4,1002.7,2,32
29.8,75.7,1003,2,5
29.3,70.8,1006.5,2,29
28.5,68.4,1009.1,2,29
29.5,69,1007.9,2,23
30.5,63.6,1008.9,2,17
30.9,65.3,1007.4,2,3
31.5,60.4,1008,2,27
31.5,65.9,1005.8,2,2
31.3,69,1006.3,2,41
31.3,65.1,1005.6,2,19
31.5,65.1,1006.5,2,24
31,69.1,1006.7,2,6
31.5,65.6,1006.8,2,22
31.4,68.4,1005.9,2,15
31.7,65.1,1007,2,42
32.1,64.8,1007.1,2,13
31.3,73.4,1004.5,2,34
32.1,67.7,1003.8,2,45
28.8,80.6,1005.7,2,30
30.1,74.4,1005.5,2,30
28.3,82.3,1006.6,2,13
28.4,80.1,1003.8,2,23
29,74.5,1007.8,2,37
29.6,76.6,1005.9,2,20
30.5,73,1007.9,2,34
29.5,78.4,1005,2,43
28.5,77.5,1007.1,2,37
28.9,77.5,1007.1,2,22
30.2,75.6,1007.5,2,32
29.1,78.3,1006.5,2,8
30,74.2,1006.3,2,20
28,84.3,1002.1,2,19
28.1,83.6,1005.6,2,26
30.4,71.1,1006.8,2,27
29.8,75.2,1006.9,2,25
29.7,74,1005.5,2,36
27.2,80.4,1005,2,38
28.7,78.8,1002,2,39
27.4,88.7,1003.6,2,31
25.6,95.7,1000.6,2,30
26.8,90.9,1003.3,2,40
28.7,84.3,999.8,2,30
26.9,91.8,1004.1,2,10
29.8,76.9,1002.8,2,28
28.5,74.8,1003,2,34
29.6,79.4,1004.3,2,22
29.8,78.8,1007,2,25
28,83.3,1006.3,2,34
29.1,78.8,1009.1,2,49
27.2,84,1008.3,2,24
29.7,74.9,1007.3,2,27
28.6,81.3,1005.9,2,4
28.3,82.5,1006,2,39
26.9,85.3,1006.9,2,40
27.7,81,1006.6,2,25
28.7,79.5,1005.8,2,24
29.2,77,1006.9,2,42
28,81.3,1006.1,2,4
29.1,78.7,1006.1,2,43
27.4,87.2,1005,2,20
28.3,83.3,1003.6,2,35
26.9,88,1004.7,2,26
29.3,77.9,1008.8,2,14
28.3,82.9,1006.5,2,30
27.5,85.2,1007.3,2,23
29.5,77.6,1005.4,2,22
30.6,70.5,1008.3,2,17
29.8,77,1004.9,2,33
29.5,79.5,1004.3,2,2
28.9,84.1,1005.3,2,26
28.4,82.8,1005.6,2,14
26.9,90.8,1002.6,2,47
29,78.6,1004,2,33
29,81.3,1000.9,2,35
28.4,82.8,996.6,2,36
27.7,87.4,1004.7,2,8
27.7,87.4,1004.7,2,8
29.2,77.2,1007.7,2,38
29.1,74.1,1010.1,2,32
28.4,81.6,1009.1,2,9
24.4,76.2,1007.8,2,12
26.8,74.1,1008.1,2,19
28.2,75.4,1009.1,2,36
29,67,1010.4,2,2
28.8,69.6,1009.2,2,26
29.8,67,1007.6,2,3
29.4,75.1,1006,2,19
29.8,69.5,1007.7,2,41
28.2,66,1007.5,2,46
29.2,75,1007.7,2,30
29.2,75.2,1006.6,2,16
29.1,74.2,1005.2,2,27
28,84.7,1006.8,2,22
28.9,74,1007.4,2,13
27.5,72.3,1007.1,2,27
26.6,86.7,1007.5,2,33
29.3,78,1005.4,2,15
27.6,63.4,1007.7,2,7
26.3,64.8,1009.3,2,26
25,71,1008.9,2,40
27.5,65,1010.4,2,3
27.6,73.8,1009.1,2,45
27.6,64.3,1008.9,2,20
28,66.8,1006.8,2,16
25.3,93.1,1009.8,2,35
28.9,75.9,1009.8,2,34
27.1,74.5,1008.7,2,11
26.9,73.7,1010.9,2,39
27,69.3,1012.6,2,27
27.2,65.4,1012.8,2,2
26.2,63.3,1012.2,2,31
26.6,71.1,1010.6,2,16
26.9,66.5,1011.3,2,39
27.8,67,1009.7,2,49
26.2,73.7,1011.3,2,47
26.1,67.9,1012.1,2,5
25.5,66.8,1010.2,2,47
26.8,74.4,1007.8,2,18
28.3,73.1,1007.5,2,6
28.1,64.8,1007,2,40
28.3,78.8,1007.1,2,14
27.9,81.3,1007.1,2,38
27.4,69.7,1009.9,2,12
27.3,72.4,1009.7,2,23
27.7,66.1,1010.7,2,29
28.1,74.6,1010,2,15
27.7,74.5,1008.6,2,46
28.1,66.5,1009.2,2,32
26.9,70.4,1006.7,2,44
28.4,73.5,1007.1,2,38
27.5,74.9,1006.7,2,36
29,66.6,1007.9,2,14
26.5,82.9,1010.4,2,8
28.3,68.2,1011.7,2,16
28,66.7,1010.9,2,35
28.7,61.4,1010.2,2,22
28.7,69.6,1009.1,2,24
28.8,66.5,1007.9,2,22
28.6,68,1006,2,44
28.5,65.5,1006.7,2,49
28.2,80.4,1005.8,2,32
28.9,79.3,1004.5,2,28
30.4,70.3,1005.3,2,44
30.5,66.3,1007.1,2,4
30.5,66.3,1008.8,2,39
30.3,70,1007.9,2,49
30.4,65.9,1008,2,10
30.2,68.4,1008,2,10
30.7,64.7,1008.5,2,49
28.8,59.8,1008.6,2,48
25.6,89.6,1009.8,2,25
28.5,75.1,1006,2,2
28.6,73.5,1005,2,23
28,76.4,1003.8,2,18
29.3,65.4,1008.2,2,46
30.3,69.6,1007.8,2,7
30.8,63.9,1005.9,2,2
30.7,68.4,1005.8,2,15
30.5,71.1,1006.8,2,31
30.9,64,1005.7,2,4
30.6,63,1006.5,2,48
31.3,60.8,1006.3,2,45
31.5,64.5,1006.5,2,24
31.1,62.5,1006,2,5
31.7,61.6,1005.4,2,35
28.9,82.2,1007.3,2,47
28,83.8,1007,2,10
28,85.2,1008.5,2,42
28.8,78.8,1004.4,2,22
30.3,73.5,1007.6,2,32
29.7,77.1,1005,2,44
29,80.5,1005.8,2,34
28.6,78.8,1005.9,2,19
29.1,80.8,1005.7,2,21
30.4,73.3,1005.5,2,32
28.5,74.3,1005.2,2,7
30.7,72.9,1005.7,2,23
29.9,79.7,1006.5,2,31
29.5,76.6,1006.9,2,16
30.3,73.8,1007.2,2,17
29.4,77.7,1005.8,2,40
28.5,69.7,1004.8,2,32
27,75,965.4,2,7
28.5,80.8,1005.8,2,12
27.5,87.7,1002.7,2,37
28.9,79.2,1002,2,46
30.2,72.5,1005,2,23
28.8,78,1005.6,2,39
27.8,88.6,1005,2,9
29.9,78.8,1003.8,2,9
28.1,89.5,1004.2,2,32
28,76.7,1004.8,2,34
27.8,84.7,1005.9,2,44
29.9,75.8,1005.3,2,8
28,80.5,1007.9,2,3
30.6,75.2,1004.4,2,45
29,81.1,1004.6,2,6
29.6,80.5,1003.6,2,3
27.4,89.5,1004.5,2,5
27.9,83.8,1006.5,2,45
28.2,83.1,1005.7,2,29
26.9,89.1,1004.7,2,32
28.2,82.4,1005,2,32
28.4,82.5,1006.3,2,39
27.6,84.5,1004,2,20
28.2,83,1005.6,2,43
27.6,84,1005.9,2,18
28.6,79.9,1005,2,28
25.8,89.7,1002.2,2,18
29.5,76.9,1006.6,2,4
28.6,83.6,1005,2,45
28.2,85.5,1005,2,13
28.2,84.4,1004,2,49
26.7,83.8,1004.6,2,29
28.8,81.5,1006.6,2,42
29.7,75.8,1008,2,48
28.3,83.6,1005.9,2,42
29,81.2,1005.6,2,20
27.7,85.2,1004.4,2,26
28.5,82,1005.1,2,16
25.8,92,1005.2,2,46
27.3,84.9,1006.1,2,36
27.2,87.1,999.6,2,11
28.6,80.2,1002.6,2,33
27.9,81.8,1005.8,2,40
29,70.8,1006.5,2,19
29,76.4,1007.3,2,7
29.8,69,1007,2,2
29.3,69.8,1006.8,2,3
29.3,71,1003.5,2,19
29.1,76.2,1003.3,2,48
29.4,74.8,1001.7,2,39
28.7,77,1003.9,2,22
27.7,82,1007.7,2,49
28.9,75.7,1006.8,2,3
26.6,85.8,1007.1,2,43
28.8,66,1003.9,2,18
26.9,87.2,995.4,2,38
27,84.9,1004.2,2,4
28.2,80,1007.7,2,14
26.7,72.3,966.7,2,34
28.2,75,1007.6,2,7
27.8,72.8,1007.6,2,41
28.5,76.6,1007.4,2,13
28.5,74.2,1006.6,2,13
27.9,78.9,1006.5,2,29
27.8,80.5,1005.3,2,29
28.2,76.8,1007.1,2,28
28.3,66.8,966.4,2,17
28.3,68,1007.7,2,42
29.4,71,1007.5,2,39
28.1,77.1,1006.9,2,20
28.6,73.8,1007.6,2,33
28.2,73.8,1006.5,2,37
28.5,68.5,1005.1,2,29
27.1,82.5,1003.8,2,24
28,74.8,1006.2,2,13
28.1,76.1,1006.1,2,30
27.5,70.9,1006.3,2,29
26.3,82.2,1004.5,2,37
26.9,70.7,1002.9,2,24
25.2,72,1011,2,26
26.5,73,1009.2,2,34
26.2,86.5,1008.8,2,49
24.8,91.2,1009.3,2,32
26,68.5,1011.4,2,17
26.3,71.9,1009.3,2,40
27,67.4,1008.8,2,32
26.2,85.4,1004.5,2,42
27,73,1008.5,2,24
27.1,67.4,1009.7,2,19
27.3,71.9,1008.1,2,24
28,63,1007.8,2,13
26.2,70.1,1008.3,2,45
25.9,64.7,1008.8,2,39
26.5,66.8,1009,2,19
26.9,70.6,967.3,2,9
26.9,70.8,1008.6,2,32
26.3,76.1,1008.5,2,44
27.3,67.8,1009.5,2,15
28.7,68.2,1009.5,2,41
27.2,70,1007.8,2,23
27.8,60.1,1010.8,2,43
25.6,82.6,1005.6,2,46
26.8,80.4,1008,2,19
27.4,75.2,1007.2,2,37
29.2,63.3,1012,2,32
27.7,60,1012.9,2,49
27.3,67,1012.7,2,30
26.7,63.7,1012.8,2,46
26.9,64.3,1012.4,2,42
27.5,66.9,1010.2,2,37
27.2,65.4,1009.6,2,34
27.4,63.5,1008.3,2,4
28.7,64.2,1010.2,2,27
28.7,63.3,1008.6,2,1
28.3,64.9,1007.5,2,29
28.7,63,1007.2,2,15
30,66.1,1007.1,2,16
29.8,63,1008.5,2,11
29.6,65.5,1006.8,2,47
30,69.1,1006.5,2,32
28.1,75,1007.3,2,47
27.8,65.8,1006.8,2,36
25.7,91.5,1005.2,2,19
29.2,78.3,1005.4,2,11
30.8,68.2,1008.7,2,4
29.7,67.9,961.9,2,23
31.3,65.6,1007.1,2,46
29.5,69,1006.2,2,20
30.7,61.2,1007.4,2,10
31.1,67.8,1005.6,2,30
31.7,59.7,1007.6,2,14
29.9,71.3,1006,2,14
31.3,69.9,1003.9,2,1
30.8,70.4,1005.8,2,12
30,74.5,1008.2,2,45
30.8,75.7,1006.7,2,43
29.2,84.2,1006.9,2,46
30.4,77,1007.3,2,23
29.8,79.6,1008.1,2,22
30.2,77.8,1006.9,2,43
28.5,84.3,1008.4,2,16
29.8,77.4,1002.3,2,15
30.7,75.4,1000.9,2,22
29.8,81.6,1002.5,2,22
29.6,74.5,1005.7,2,13
29.2,80.3,1006.1,2,35
29.6,81.5,1005.7,2,15
26.8,92.3,1003.6,2,29
28.8,82.6,1005.5,2,9
29.1,85.4,1006.1,2,3
30.8,69.3,1007.5,2,6
30,80.4,1006,2,7
30.3,75.9,1006.4,2,41
28.9,78.2,1005.2,2,48
28.6,84.4,1005.5,2,45
27.7,86,1006.7,2,44
29.6,81,1008.3,2,23
31.1,71.1,1007.3,2,33
31.7,69.2,1007.3,2,20
31,71,1007,2,3
